image_id,file_path,label,kfolds,label_encoded
hand5_7_dif_seg_1_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\7\hand5_7_dif_seg_1_cropped.jpeg,7,2,7
hand5_7_dif_seg_2_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\7\hand5_7_dif_seg_2_cropped.jpeg,7,3,7
hand5_7_dif_seg_3_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\7\hand5_7_dif_seg_3_cropped.jpeg,7,0,7
hand5_7_dif_seg_4_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\7\hand5_7_dif_seg_4_cropped.jpeg,7,1,7
hand5_7_dif_seg_5_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\7\hand5_7_dif_seg_5_cropped.jpeg,7,2,7
hand1_8_bot_seg_1_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\8\hand1_8_bot_seg_1_cropped.jpeg,8,2,8
hand1_8_bot_seg_2_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\8\hand1_8_bot_seg_2_cropped.jpeg,8,1,8
hand1_8_bot_seg_3_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\8\hand1_8_bot_seg_3_cropped.jpeg,8,3,8
hand1_8_bot_seg_4_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\8\hand1_8_bot_seg_4_cropped.jpeg,8,1,8
hand1_8_bot_seg_5_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\8\hand1_8_bot_seg_5_cropped.jpeg,8,4,8
hand1_8_dif_seg_1_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\8\hand1_8_dif_seg_1_cropped.jpeg,8,3,8
hand1_8_dif_seg_2_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\8\hand1_8_dif_seg_2_cropped.jpeg,8,4,8
hand1_8_dif_seg_3_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\8\hand1_8_dif_seg_3_cropped.jpeg,8,2,8
hand1_8_dif_seg_4_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\8\hand1_8_dif_seg_4_cropped.jpeg,8,3,8
hand1_8_dif_seg_5_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\8\hand1_8_dif_seg_5_cropped.jpeg,8,0,8
hand1_8_left_seg_1_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\8\hand1_8_left_seg_1_cropped.jpeg,8,3,8
hand1_8_left_seg_2_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\8\hand1_8_left_seg_2_cropped.jpeg,8,0,8
hand1_8_left_seg_3_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\8\hand1_8_left_seg_3_cropped.jpeg,8,1,8
hand1_8_left_seg_4_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\8\hand1_8_left_seg_4_cropped.jpeg,8,2,8
hand1_8_left_seg_5_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\8\hand1_8_left_seg_5_cropped.jpeg,8,0,8
hand1_8_right_seg_1_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\8\hand1_8_right_seg_1_cropped.jpeg,8,1,8
hand1_8_right_seg_2_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\8\hand1_8_right_seg_2_cropped.jpeg,8,1,8
hand1_8_right_seg_3_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\8\hand1_8_right_seg_3_cropped.jpeg,8,3,8
hand1_8_right_seg_4_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\8\hand1_8_right_seg_4_cropped.jpeg,8,0,8
hand1_8_right_seg_5_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\8\hand1_8_right_seg_5_cropped.jpeg,8,2,8
hand1_8_top_seg_1_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\8\hand1_8_top_seg_1_cropped.jpeg,8,2,8
hand1_8_top_seg_2_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\8\hand1_8_top_seg_2_cropped.jpeg,8,2,8
hand1_8_top_seg_3_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\8\hand1_8_top_seg_3_cropped.jpeg,8,0,8
hand1_8_top_seg_4_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\8\hand1_8_top_seg_4_cropped.jpeg,8,4,8
hand1_8_top_seg_5_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\8\hand1_8_top_seg_5_cropped.jpeg,8,4,8
hand2_8_bot_seg_1_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\8\hand2_8_bot_seg_1_cropped.jpeg,8,4,8
hand2_8_bot_seg_2_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\8\hand2_8_bot_seg_2_cropped.jpeg,8,0,8
hand2_8_bot_seg_3_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\8\hand2_8_bot_seg_3_cropped.jpeg,8,1,8
hand2_8_bot_seg_4_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\8\hand2_8_bot_seg_4_cropped.jpeg,8,2,8
hand2_8_bot_seg_5_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\8\hand2_8_bot_seg_5_cropped.jpeg,8,1,8
hand2_8_dif_seg_1_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\8\hand2_8_dif_seg_1_cropped.jpeg,8,0,8
hand2_8_dif_seg_2_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\8\hand2_8_dif_seg_2_cropped.jpeg,8,4,8
hand2_8_dif_seg_3_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\8\hand2_8_dif_seg_3_cropped.jpeg,8,3,8
hand2_8_dif_seg_4_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\8\hand2_8_dif_seg_4_cropped.jpeg,8,1,8
hand2_8_dif_seg_5_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\8\hand2_8_dif_seg_5_cropped.jpeg,8,0,8
hand2_8_left_seg_1_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\8\hand2_8_left_seg_1_cropped.jpeg,8,2,8
hand2_8_left_seg_2_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\8\hand2_8_left_seg_2_cropped.jpeg,8,3,8
hand2_8_left_seg_3_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\8\hand2_8_left_seg_3_cropped.jpeg,8,3,8
hand2_8_left_seg_4_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\8\hand2_8_left_seg_4_cropped.jpeg,8,3,8
hand2_8_left_seg_5_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\8\hand2_8_left_seg_5_cropped.jpeg,8,4,8
hand2_8_right_seg_1_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\8\hand2_8_right_seg_1_cropped.jpeg,8,4,8
hand2_8_right_seg_2_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\8\hand2_8_right_seg_2_cropped.jpeg,8,3,8
hand2_8_right_seg_3_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\8\hand2_8_right_seg_3_cropped.jpeg,8,2,8
hand2_8_right_seg_4_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\8\hand2_8_right_seg_4_cropped.jpeg,8,2,8
hand2_8_right_seg_5_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\8\hand2_8_right_seg_5_cropped.jpeg,8,3,8
hand2_8_top_seg_1_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\8\hand2_8_top_seg_1_cropped.jpeg,8,1,8
hand2_8_top_seg_2_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\8\hand2_8_top_seg_2_cropped.jpeg,8,2,8
hand2_8_top_seg_3_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\8\hand2_8_top_seg_3_cropped.jpeg,8,1,8
hand2_8_top_seg_4_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\8\hand2_8_top_seg_4_cropped.jpeg,8,1,8
hand2_8_top_seg_5_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\8\hand2_8_top_seg_5_cropped.jpeg,8,4,8
hand3_8_dif_seg_1_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\8\hand3_8_dif_seg_1_cropped.jpeg,8,2,8
hand3_8_dif_seg_2_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\8\hand3_8_dif_seg_2_cropped.jpeg,8,0,8
hand3_8_dif_seg_3_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\8\hand3_8_dif_seg_3_cropped.jpeg,8,1,8
hand3_8_dif_seg_4_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\8\hand3_8_dif_seg_4_cropped.jpeg,8,3,8
hand3_8_dif_seg_5_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\8\hand3_8_dif_seg_5_cropped.jpeg,8,4,8
hand4_8_bot_seg_1_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\8\hand4_8_bot_seg_1_cropped.jpeg,8,3,8
hand4_8_bot_seg_2_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\8\hand4_8_bot_seg_2_cropped.jpeg,8,2,8
hand4_8_bot_seg_3_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\8\hand4_8_bot_seg_3_cropped.jpeg,8,0,8
hand4_8_bot_seg_4_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\8\hand4_8_bot_seg_4_cropped.jpeg,8,1,8
hand4_8_bot_seg_5_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\8\hand4_8_bot_seg_5_cropped.jpeg,8,0,8
hand5_8_bot_seg_1_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\8\hand5_8_bot_seg_1_cropped.jpeg,8,0,8
hand5_8_bot_seg_2_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\8\hand5_8_bot_seg_2_cropped.jpeg,8,4,8
hand5_8_bot_seg_3_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\8\hand5_8_bot_seg_3_cropped.jpeg,8,4,8
hand5_8_bot_seg_4_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\8\hand5_8_bot_seg_4_cropped.jpeg,8,2,8
hand5_8_bot_seg_5_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\8\hand5_8_bot_seg_5_cropped.jpeg,8,4,8
hand5_8_dif_seg_1_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\8\hand5_8_dif_seg_1_cropped.jpeg,8,0,8
hand5_8_dif_seg_2_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\8\hand5_8_dif_seg_2_cropped.jpeg,8,3,8
hand5_8_dif_seg_3_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\8\hand5_8_dif_seg_3_cropped.jpeg,8,1,8
hand5_8_dif_seg_4_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\8\hand5_8_dif_seg_4_cropped.jpeg,8,4,8
hand5_8_dif_seg_5_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\8\hand5_8_dif_seg_5_cropped.jpeg,8,0,8
hand1_9_bot_seg_1_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\9\hand1_9_bot_seg_1_cropped.jpeg,9,4,9
hand1_9_bot_seg_2_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\9\hand1_9_bot_seg_2_cropped.jpeg,9,1,9
hand1_9_bot_seg_3_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\9\hand1_9_bot_seg_3_cropped.jpeg,9,1,9
hand1_9_bot_seg_4_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\9\hand1_9_bot_seg_4_cropped.jpeg,9,3,9
hand1_9_bot_seg_5_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\9\hand1_9_bot_seg_5_cropped.jpeg,9,0,9
hand1_9_dif_seg_1_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\9\hand1_9_dif_seg_1_cropped.jpeg,9,4,9
hand1_9_dif_seg_2_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\9\hand1_9_dif_seg_2_cropped.jpeg,9,1,9
hand1_9_dif_seg_3_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\9\hand1_9_dif_seg_3_cropped.jpeg,9,0,9
hand1_9_dif_seg_4_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\9\hand1_9_dif_seg_4_cropped.jpeg,9,0,9
hand1_9_dif_seg_5_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\9\hand1_9_dif_seg_5_cropped.jpeg,9,3,9
hand1_9_left_seg_1_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\9\hand1_9_left_seg_1_cropped.jpeg,9,2,9
hand1_9_left_seg_2_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\9\hand1_9_left_seg_2_cropped.jpeg,9,0,9
hand1_9_left_seg_3_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\9\hand1_9_left_seg_3_cropped.jpeg,9,3,9
hand1_9_left_seg_4_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\9\hand1_9_left_seg_4_cropped.jpeg,9,2,9
hand1_9_left_seg_5_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\9\hand1_9_left_seg_5_cropped.jpeg,9,2,9
hand1_9_right_seg_1_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\9\hand1_9_right_seg_1_cropped.jpeg,9,4,9
hand1_9_right_seg_2_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\9\hand1_9_right_seg_2_cropped.jpeg,9,3,9
hand1_9_right_seg_3_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\9\hand1_9_right_seg_3_cropped.jpeg,9,1,9
hand1_9_right_seg_4_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\9\hand1_9_right_seg_4_cropped.jpeg,9,0,9
hand1_9_right_seg_5_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\9\hand1_9_right_seg_5_cropped.jpeg,9,0,9
hand1_9_top_seg_1_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\9\hand1_9_top_seg_1_cropped.jpeg,9,3,9
hand1_9_top_seg_2_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\9\hand1_9_top_seg_2_cropped.jpeg,9,4,9
hand1_9_top_seg_3_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\9\hand1_9_top_seg_3_cropped.jpeg,9,3,9
hand1_9_top_seg_4_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\9\hand1_9_top_seg_4_cropped.jpeg,9,3,9
hand1_9_top_seg_5_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\9\hand1_9_top_seg_5_cropped.jpeg,9,1,9
hand2_9_bot_seg_1_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\9\hand2_9_bot_seg_1_cropped.jpeg,9,2,9
hand2_9_bot_seg_2_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\9\hand2_9_bot_seg_2_cropped.jpeg,9,3,9
hand2_9_bot_seg_3_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\9\hand2_9_bot_seg_3_cropped.jpeg,9,3,9
hand2_9_bot_seg_4_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\9\hand2_9_bot_seg_4_cropped.jpeg,9,0,9
hand2_9_bot_seg_5_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\9\hand2_9_bot_seg_5_cropped.jpeg,9,1,9
hand2_9_dif_seg_1_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\9\hand2_9_dif_seg_1_cropped.jpeg,9,0,9
hand2_9_dif_seg_2_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\9\hand2_9_dif_seg_2_cropped.jpeg,9,1,9
hand2_9_dif_seg_3_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\9\hand2_9_dif_seg_3_cropped.jpeg,9,1,9
hand2_9_dif_seg_4_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\9\hand2_9_dif_seg_4_cropped.jpeg,9,4,9
hand2_9_dif_seg_5_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\9\hand2_9_dif_seg_5_cropped.jpeg,9,4,9
hand2_9_left_seg_1_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\9\hand2_9_left_seg_1_cropped.jpeg,9,2,9
hand2_9_left_seg_2_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\9\hand2_9_left_seg_2_cropped.jpeg,9,2,9
hand2_9_left_seg_3_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\9\hand2_9_left_seg_3_cropped.jpeg,9,2,9
hand2_9_left_seg_4_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\9\hand2_9_left_seg_4_cropped.jpeg,9,0,9
hand2_9_left_seg_5_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\9\hand2_9_left_seg_5_cropped.jpeg,9,2,9
hand2_9_right_seg_1_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\9\hand2_9_right_seg_1_cropped.jpeg,9,1,9
hand2_9_right_seg_2_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\9\hand2_9_right_seg_2_cropped.jpeg,9,1,9
hand2_9_right_seg_3_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\9\hand2_9_right_seg_3_cropped.jpeg,9,2,9
hand2_9_right_seg_4_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\9\hand2_9_right_seg_4_cropped.jpeg,9,3,9
hand2_9_right_seg_5_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\9\hand2_9_right_seg_5_cropped.jpeg,9,0,9
hand2_9_top_seg_1_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\9\hand2_9_top_seg_1_cropped.jpeg,9,2,9
hand2_9_top_seg_2_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\9\hand2_9_top_seg_2_cropped.jpeg,9,2,9
hand2_9_top_seg_3_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\9\hand2_9_top_seg_3_cropped.jpeg,9,1,9
hand2_9_top_seg_4_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\9\hand2_9_top_seg_4_cropped.jpeg,9,3,9
hand2_9_top_seg_5_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\9\hand2_9_top_seg_5_cropped.jpeg,9,4,9
hand3_9_dif_seg_1_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\9\hand3_9_dif_seg_1_cropped.jpeg,9,4,9
hand3_9_dif_seg_2_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\9\hand3_9_dif_seg_2_cropped.jpeg,9,0,9
hand3_9_dif_seg_3_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\9\hand3_9_dif_seg_3_cropped.jpeg,9,4,9
hand3_9_dif_seg_4_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\9\hand3_9_dif_seg_4_cropped.jpeg,9,2,9
hand3_9_dif_seg_5_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\9\hand3_9_dif_seg_5_cropped.jpeg,9,0,9
hand4_9_bot_seg_1_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\9\hand4_9_bot_seg_1_cropped.jpeg,9,4,9
hand4_9_bot_seg_2_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\9\hand4_9_bot_seg_2_cropped.jpeg,9,1,9
hand4_9_bot_seg_3_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\9\hand4_9_bot_seg_3_cropped.jpeg,9,1,9
hand4_9_bot_seg_4_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\9\hand4_9_bot_seg_4_cropped.jpeg,9,3,9
hand4_9_bot_seg_5_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\9\hand4_9_bot_seg_5_cropped.jpeg,9,0,9
hand5_9_bot_seg_1_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\9\hand5_9_bot_seg_1_cropped.jpeg,9,3,9
hand5_9_bot_seg_2_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\9\hand5_9_bot_seg_2_cropped.jpeg,9,0,9
hand5_9_bot_seg_3_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\9\hand5_9_bot_seg_3_cropped.jpeg,9,4,9
hand5_9_bot_seg_4_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\9\hand5_9_bot_seg_4_cropped.jpeg,9,4,9
hand5_9_bot_seg_5_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\9\hand5_9_bot_seg_5_cropped.jpeg,9,4,9
hand5_9_dif_seg_1_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\9\hand5_9_dif_seg_1_cropped.jpeg,9,2,9
hand5_9_dif_seg_2_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\9\hand5_9_dif_seg_2_cropped.jpeg,9,3,9
hand5_9_dif_seg_3_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\9\hand5_9_dif_seg_3_cropped.jpeg,9,4,9
hand5_9_dif_seg_4_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\9\hand5_9_dif_seg_4_cropped.jpeg,9,1,9
hand5_9_dif_seg_5_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\9\hand5_9_dif_seg_5_cropped.jpeg,9,2,9
hand1_a_bot_seg_1_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\a\hand1_a_bot_seg_1_cropped.jpeg,a,1,10
hand1_a_bot_seg_2_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\a\hand1_a_bot_seg_2_cropped.jpeg,a,0,10
hand1_a_bot_seg_3_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\a\hand1_a_bot_seg_3_cropped.jpeg,a,2,10
hand1_a_bot_seg_4_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\a\hand1_a_bot_seg_4_cropped.jpeg,a,4,10
hand1_a_bot_seg_5_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\a\hand1_a_bot_seg_5_cropped.jpeg,a,0,10
hand1_a_dif_seg_1_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\a\hand1_a_dif_seg_1_cropped.jpeg,a,3,10
hand1_a_dif_seg_2_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\a\hand1_a_dif_seg_2_cropped.jpeg,a,3,10
hand1_a_dif_seg_3_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\a\hand1_a_dif_seg_3_cropped.jpeg,a,0,10
hand1_a_dif_seg_4_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\a\hand1_a_dif_seg_4_cropped.jpeg,a,4,10
hand1_a_dif_seg_5_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\a\hand1_a_dif_seg_5_cropped.jpeg,a,2,10
hand1_a_left_seg_1_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\a\hand1_a_left_seg_1_cropped.jpeg,a,0,10
hand1_a_left_seg_2_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\a\hand1_a_left_seg_2_cropped.jpeg,a,1,10
hand1_a_left_seg_3_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\a\hand1_a_left_seg_3_cropped.jpeg,a,2,10
hand1_a_left_seg_4_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\a\hand1_a_left_seg_4_cropped.jpeg,a,0,10
hand1_a_left_seg_5_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\a\hand1_a_left_seg_5_cropped.jpeg,a,0,10
hand1_a_right_seg_1_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\a\hand1_a_right_seg_1_cropped.jpeg,a,1,10
hand1_a_right_seg_2_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\a\hand1_a_right_seg_2_cropped.jpeg,a,4,10
hand1_a_right_seg_3_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\a\hand1_a_right_seg_3_cropped.jpeg,a,1,10
hand1_a_right_seg_4_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\a\hand1_a_right_seg_4_cropped.jpeg,a,3,10
hand1_a_right_seg_5_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\a\hand1_a_right_seg_5_cropped.jpeg,a,2,10
hand1_a_top_seg_1_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\a\hand1_a_top_seg_1_cropped.jpeg,a,2,10
hand1_a_top_seg_2_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\a\hand1_a_top_seg_2_cropped.jpeg,a,2,10
hand1_a_top_seg_3_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\a\hand1_a_top_seg_3_cropped.jpeg,a,2,10
hand1_a_top_seg_4_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\a\hand1_a_top_seg_4_cropped.jpeg,a,0,10
hand1_a_top_seg_5_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\a\hand1_a_top_seg_5_cropped.jpeg,a,3,10
hand2_a_bot_seg_1_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\a\hand2_a_bot_seg_1_cropped.jpeg,a,2,10
hand2_a_bot_seg_2_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\a\hand2_a_bot_seg_2_cropped.jpeg,a,3,10
hand2_a_bot_seg_3_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\a\hand2_a_bot_seg_3_cropped.jpeg,a,4,10
hand2_a_bot_seg_4_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\a\hand2_a_bot_seg_4_cropped.jpeg,a,1,10
hand2_a_bot_seg_5_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\a\hand2_a_bot_seg_5_cropped.jpeg,a,4,10
hand2_a_dif_seg_1_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\a\hand2_a_dif_seg_1_cropped.jpeg,a,1,10
hand2_a_dif_seg_2_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\a\hand2_a_dif_seg_2_cropped.jpeg,a,1,10
hand2_a_dif_seg_3_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\a\hand2_a_dif_seg_3_cropped.jpeg,a,3,10
hand2_a_dif_seg_4_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\a\hand2_a_dif_seg_4_cropped.jpeg,a,3,10
hand2_a_dif_seg_5_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\a\hand2_a_dif_seg_5_cropped.jpeg,a,4,10
hand2_a_left_seg_1_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\a\hand2_a_left_seg_1_cropped.jpeg,a,2,10
hand2_a_left_seg_2_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\a\hand2_a_left_seg_2_cropped.jpeg,a,3,10
hand2_a_left_seg_3_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\a\hand2_a_left_seg_3_cropped.jpeg,a,4,10
hand2_a_left_seg_4_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\a\hand2_a_left_seg_4_cropped.jpeg,a,4,10
hand2_a_left_seg_5_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\a\hand2_a_left_seg_5_cropped.jpeg,a,1,10
hand2_a_right_seg_1_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\a\hand2_a_right_seg_1_cropped.jpeg,a,3,10
hand2_a_right_seg_2_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\a\hand2_a_right_seg_2_cropped.jpeg,a,1,10
hand2_a_right_seg_3_cropped.jpeg,D:\courses\kaggle_dl_proj\input\data\a\hand2_a_right_seg_3_cropped.jpeg,a,1,10
